ID,COUNTRY_NAME,ISO2,ADMIN1,ADMIN2,SITE_NAME,SITE_CODE,LATITUDE,LONGITUDE,TEST_TYPE,INSECTICIDE_CLASS,INSECTICIDE_CONC,INSECTICIDE_INTENSITY,INSECTICIDE_TYPE,YEAR_START,VECTOR_SPECIES,STAGE_ORIGIN,MOSQUITO_NUMBER,TIME_HOLDING_POSTEXPOSURE,MORTALITY_ADJUSTED,RESISTANCE_INTENSITY,DATA_SOURCE,CITATION,CITATION_URL,DATA_CURATOR
IRInt258,Ethiopia,ET,Somali,Shebelle,Godey,IRET184,5.952000,43.557000,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2020,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,54.90,Moderate to high intensity,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRInt259,Ethiopia,ET,Somali,Shebelle,Godey,IRET184,5.952000,43.557000,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2020,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,98.00,High intensity,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRInt260,Ethiopia,ET,Oromiya,Bale,Awash,IRET171,8.174722,40.034444,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2019,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,31.10,N/A,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRInt261,Ethiopia,ET,Oromiya,Bale,Awash,IRET171,8.174722,40.034444,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2019,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,94.10,Moderate to high intensity,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRInt262,Ethiopia,ET,Oromiya,Bale,Awash,IRET171,8.174722,40.034444,WHO tube test,Pyrethroids,7.5%,10,Permethrin,2019,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,99.90,Low intensity,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRInt263,Ethiopia,ET,Oromiya,Bale,Awash,IRET171,8.174722,40.034444,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2020,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,43.00,N/A,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRInt264,Ethiopia,ET,Oromiya,Bale,Awash,IRET171,8.174722,40.034444,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2020,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,98.00,Moderate to high intensity,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRInt265,Ethiopia,ET,Oromiya,East Shewa,Meki,IRET78,8.150000,38.816700,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2020,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,72.00,N/A,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRInt266,Ethiopia,ET,Oromiya,East Shewa,Meki,IRET78,8.150000,38.816700,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2020,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,99.10,Low intensity,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRDis65,Côte d’Ivoire,CI,Indenie-Djuablin,Bettie,Bettie,IRCI91,6.070502,-3.420461,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,11.00,N/A,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt32,Côte d’Ivoire,CI,Indenie-Djuablin,Bettie,Bettie,IRCI91,6.070502,-3.420461,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,32.10,Moderate to high intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt33,Côte d’Ivoire,CI,Indenie-Djuablin,Bettie,Bettie,IRCI91,6.070502,-3.420461,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,62.20,High intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt270,Ethiopia,ET,Somali,Shebelle,Godey,IRET184,5.952000,43.557000,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2020,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,9.90,N/A,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRInt271,Ethiopia,ET,Somali,Shebelle,Godey,IRET184,5.952000,43.557000,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2020,An. stephensi,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,98.00,Moderate to high intensity,Not available,"Balkew et al. (2021) An update on the distribution, bionomics, and insecticide susceptibility of Anopheles stephensi in Ethiopia, 2018–2020. Malar J 20, 263 (2021)",https://pubmed.ncbi.nlm.nih.gov/34107943/,World Health Organization
IRDis512,Benin,BJ,Alibori,Kandi,Kandi,IRBJ62,11.134170,2.938610,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),96,24HRS,52.00,N/A,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt272,Benin,BJ,Alibori,Kandi,Kandi,IRBJ62,11.134170,2.938610,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24HRS,92.00,Moderate to high intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt273,Benin,BJ,Alibori,Kandi,Kandi,IRBJ62,11.134170,2.938610,WHO tube test,Pyrethroids,7.5%,10,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),99,24HRS,99.00,Low intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRDis513,Benin,BJ,Alibori,Malanville,Malanville,IRBJ82,11.857220,3.379240,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),93,24HRS,16.00,N/A,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt274,Benin,BJ,Alibori,Malanville,Malanville,IRBJ82,11.857220,3.379240,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),96,24HRS,91.00,Moderate to high intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt275,Benin,BJ,Alibori,Malanville,Malanville,IRBJ82,11.857220,3.379240,WHO tube test,Pyrethroids,7.5%,10,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),95,24HRS,98.00,Low intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRDis514,Benin,BJ,Borgou,Parakou,Parakou,IRBJ101,9.351253,2.574577,WHO tube test,Pyrethroids,0.75%,1,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),84,24HRS,48.00,N/A,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt276,Benin,BJ,Borgou,Parakou,Parakou,IRBJ101,9.351253,2.574577,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),87,24HRS,84.00,Moderate to high intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt277,Benin,BJ,Borgou,Parakou,Parakou,IRBJ101,9.351253,2.574577,WHO tube test,Pyrethroids,7.5%,10,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),84,24HRS,99.00,Low intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRDis515,Benin,BJ,Alibori,Kandi,Kandi,IRBJ62,11.134170,2.938610,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),89,24HRS,16.00,N/A,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt278,Benin,BJ,Alibori,Kandi,Kandi,IRBJ62,11.134170,2.938610,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),88,24HRS,58.00,Moderate to high intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt279,Benin,BJ,Alibori,Kandi,Kandi,IRBJ62,11.134170,2.938610,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),96,24HRS,100.00,Low intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRDis516,Benin,BJ,Alibori,Malanville,Malanville,IRBJ82,11.857220,3.379240,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),91,24HRS,14.00,N/A,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt280,Benin,BJ,Alibori,Malanville,Malanville,IRBJ82,11.857220,3.379240,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),91,24HRS,86.00,Moderate to high intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt281,Benin,BJ,Alibori,Malanville,Malanville,IRBJ82,11.857220,3.379240,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),93,24HRS,96.00,High intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRDis517,Benin,BJ,Borgou,Parakou,Parakou,IRBJ101,9.351253,2.574577,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),90,24HRS,40.00,N/A,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt282,Benin,BJ,Borgou,Parakou,Parakou,IRBJ101,9.351253,2.574577,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),82,24HRS,49.00,Moderate to high intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRInt283,Benin,BJ,Borgou,Parakou,Parakou,IRBJ101,9.351253,2.574577,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),96,24HRS,73.00,High intensity,Centre de Recherches Entomologiques de Cotonou,"Kpanou CD et al. (2021) Characterization of resistance profile (intensity and mechanisms) of Anopheles gambiae in three communes of northern Benin, West Africa. Malar J. 2021 Jul 27;20(1):328.",https://pubmed.ncbi.nlm.nih.gov/34315480/,World Health Organization
IRDis66,Côte d’Ivoire,CI,Gbeke,Bouake Sud,Bouake,IRCI16,7.666667,-5.016600,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,0.00,N/A,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt34,Côte d’Ivoire,CI,Gbeke,Bouake Sud,Bouake,IRCI16,7.666667,-5.016600,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,39.50,Moderate to high intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt35,Côte d’Ivoire,CI,Gbeke,Bouake Sud,Bouake,IRCI16,7.666667,-5.016600,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,50.30,High intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRDis67,Côte d’Ivoire,CI,Bounkani,Bouna,Bouna,IRCI17,9.271000,-2.992000,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,9.80,N/A,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt36,Côte d’Ivoire,CI,Bounkani,Bouna,Bouna,IRCI17,9.271000,-2.992000,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,19.40,Moderate to high intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt37,Côte d’Ivoire,CI,Bounkani,Bouna,Bouna,IRCI17,9.271000,-2.992000,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,52.80,High intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRDis68,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.877700,-6.451300,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,1.80,N/A,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt38,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.877700,-6.451300,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,24HRS,23.10,Moderate to high intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide‑treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
